show_id,type,title,country,date_added,release_year,rating,duration,listed_in
s4653,TV Show,One on One,United States,2020-10-15,2006,TV-14,5 Seasons,"TV Comedies, Teen TV Shows"
s4654,TV Show,ONE PIECE,Japan,2020-06-12,2002,TV-14,4 Seasons,Anime Series
s4655,TV Show,One Spring Night,South Korea,2019-07-12,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s4656,TV Show,One Strange Rock,United States,2019-02-02,2018,TV-PG,1 Season,"Docuseries, Science & Nature TV"
s4658,TV Show,One-Punch Man,Japan,2017-03-20,2015,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows"
s4669,TV Show,Operation Gold Rush,United Kingdom,2019-02-01,2016,TV-14,1 Season,"British TV Shows, Reality TV"
s4672,TV Show,Operation Ouch!,United Kingdom,2020-08-01,2012,TV-PG,1 Season,"British TV Shows, Kids' TV, TV Comedies"
s4673,TV Show,Operation Proposal,South Korea,2016-07-01,2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s4678,TV Show,Orange Is the New Black,United States,2019-07-26,2019,TV-MA,7 Seasons,"TV Comedies, TV Dramas"
s4680,TV Show,Ordinary Heroes,,2018-10-11,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s4684,TV Show,Origins Collection,United States,2018-07-20,2018,TV-PG,3 Seasons,Docuseries
s4686,TV Show,Oscar's Oasis,France,2015-03-15,2011,TV-Y,1 Season,Kids' TV
s4687,TV Show,Osmosis,France,2019-03-29,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries"
s4697,TV Show,Our Planet,"United States, United Kingdom",2019-04-05,2019,TV-PG,1 Season,"Docuseries, Science & Nature TV"
s4701,TV Show,Ouran High School Host Club,Japan,2017-04-01,2006,TV-PG,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows"
s4705,TV Show,Outback Truckers,Australia,2017-03-17,2015,TV-MA,3 Seasons,Reality TV
s4706,TV Show,Outer Banks,United States,2020-04-15,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, Teen TV Shows"
s4707,TV Show,Outlander,United States,2019-12-10,2017,TV-MA,3 Seasons,"Romantic TV Shows, TV Action & Adventure, TV Dramas"
s4712,TV Show,Over Christmas,Germany,2020-11-27,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
s4717,TV Show,Ozark,United States,2020-03-27,2020,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers"
s4720,TV Show,P. King Duckling,United States,2017-11-07,2016,TV-Y,1 Season,"Kids' TV, TV Comedies"
s4723,TV Show,Paap-O-Meter,,2018-11-20,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies"
s4725,TV Show,Paava Kadhaigal,India,2020-12-18,2020,TV-MA,1 Season,"International TV Shows, TV Dramas"
s4726,TV Show,Pablo,United Kingdom,2019-03-30,2017,TV-Y,1 Season,"British TV Shows, Kids' TV"
s4727,TV Show,"Pablo Escobar, el patrón del mal",Colombia,2017-06-01,2012,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s4729,TV Show,Pac-Man and the Ghostly Adventures,"United States, Japan, Canada",2017-06-20,2014,TV-Y7,2 Seasons,"Kids' TV, TV Comedies"
s4732,TV Show,Pacific Heat,Australia,2016-12-02,2016,TV-14,1 Season,"Crime TV Shows, TV Comedies"
s4735,TV Show,Padamu Aku Bersujud,,2017-12-01,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s4745,TV Show,Pajanimals,United States,2020-03-31,2011,TV-Y,1 Season,Kids' TV
s4746,TV Show,Palazuelos mi rey,,2020-02-13,2019,TV-14,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows"
s4751,TV Show,Pandemic: How to Prevent an Outbreak,United States,2020-01-22,2020,TV-14,1 Season,"Docuseries, Science & Nature TV"
s4760,TV Show,Paprika,,2019-01-31,2018,TV-Y,1 Season,Kids' TV
s4761,TV Show,Paquita Salas,Spain,2019-06-28,2018,TV-MA,3 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies"
s4764,TV Show,Paradise PD,United States,2020-03-06,2020,TV-MA,2 Seasons,TV Comedies
s4766,TV Show,Paranoid,United Kingdom,2016-11-17,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s4767,TV Show,Paranormal,Egypt,2020-11-05,2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Horror"
s4770,TV Show,Paranormal Survivor,Canada,2017-08-04,2016,TV-14,2 Seasons,Docuseries
s4772,TV Show,Parasyte: The Maxim,Japan,2020-05-15,2014,TV-MA,1 Season,"Anime Series, International TV Shows, TV Horror"
s4780,TV Show,Parks and Recreation,United States,2016-01-13,2015,TV-14,7 Seasons,TV Comedies
s4783,TV Show,Part-Time Idol,,2017-12-25,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Comedies"
s4785,TV Show,Pasión de Gavilanes,"Colombia, United States",2017-05-04,2003,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s4788,TV Show,Passion. Panache. Pep,,2020-02-21,2020,TV-G,1 Season,"International TV Shows, Reality TV"
s4789,TV Show,Pat a Pat Como,,2020-10-03,2016,TV-Y,1 Season,Kids' TV
s4794,TV Show,Patriot Act with Hasan Minhaj,United States,2020-05-17,2020,TV-MA,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies"
s4798,TV Show,Patton Oswalt: I Love Everything,United States,2020-05-19,2020,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies"
s4801,TV Show,Paul Hollywood's Big Continental Road Trip,United Kingdom,2017-09-29,2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows"
s4803,TV Show,Pawn Stars,United States,2019-09-15,2010,TV-14,1 Season,Reality TV
s4807,TV Show,Peaky Blinders,United Kingdom,2019-10-04,2019,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, International TV Shows"
s4808,TV Show,Peasants Rebellion,Lebanon,2019-04-01,2018,TV-14,1 Season,"International TV Shows, TV Dramas"
s4812,TV Show,Pee-wee's Playhouse,United States,2014-12-18,1990,TV-PG,5 Seasons,"Classic & Cult TV, Kids' TV, TV Comedies"
s4822,TV Show,Penny Dreadful,"Ireland, United Kingdom, United States",2016-09-17,2016,TV-MA,3 Seasons,"TV Dramas, TV Horror, TV Mysteries"
s4823,TV Show,People Just Do Nothing,United Kingdom,2018-12-22,2018,TV-MA,5 Seasons,"British TV Shows, TV Comedies"
s4830,TV Show,Perfume,Germany,2018-12-21,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s4832,TV Show,Person of Interest,United States,2016-09-22,2016,TV-14,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
s4833,TV Show,Persona,South Korea,2019-04-11,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas"
s4859,TV Show,PILI Fantasy: War of Dragons,,2019-07-12,2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy"
s4861,TV Show,Pine Gap,Australia,2018-12-07,2018,TV-MA,1 Season,"International TV Shows, TV Dramas"
s4865,TV Show,Pinky Malinky,United States,2019-07-17,2019,TV-Y7,3 Seasons,"Kids' TV, TV Comedies"
s4867,TV Show,Pioneers of African-American Cinema,United States,2017-02-01,1946,TV-14,1 Season,TV Shows
s4868,TV Show,Pioneers: First Women Filmmakers*,,2018-12-30,1925,TV-14,1 Season,TV Shows
s4872,TV Show,PJ Masks,"France, United Kingdom",2020-01-15,2018,TV-Y,2 Seasons,Kids' TV
s4876,TV Show,Planet Earth II,United Kingdom,2017-12-25,2016,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV"
s4877,TV Show,Planet Earth: The Complete Collection,United Kingdom,2015-04-22,2006,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows"
s4885,TV Show,Playing with Fire,United States,2020-01-22,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s4888,TV Show,Pocoyo,"Spain, United Kingdom",2019-01-10,2017,TV-Y,4 Seasons,"Kids' TV, Spanish-Language TV Shows"
s4896,TV Show,Pokémon Journeys: The Series,,2020-12-04,2020,TV-Y7,3 Seasons,"Anime Series, Kids' TV, TV Action & Adventure"
s4899,TV Show,Pokémon the Series,,2020-04-01,2019,TV-Y7,3 Seasons,"Anime Series, Kids' TV"
s4900,TV Show,Pokémon: Indigo League,Japan,2018-01-01,2000,TV-Y7,1 Season,"Anime Series, Kids' TV"
s4904,TV Show,Polly Pocket,"Canada, United States, Ireland",2020-11-15,2020,TV-Y,2 Seasons,Kids' TV
s4905,TV Show,Ponysitters Club,Canada,2018-11-16,2018,TV-G,2 Seasons,"Kids' TV, TV Dramas"
s4907,TV Show,Pop Team Epic,Japan,2020-02-01,2018,TV-14,1 Season,"Anime Series, International TV Shows"
s4911,TV Show,Popples,"United States, France",2016-07-24,2016,TV-Y,3 Seasons,Kids' TV
s4912,TV Show,Pororo - The Little Penguin,South Korea,2019-04-19,2013,TV-Y7,2 Seasons,"Kids' TV, Korean TV Shows"
s4913,TV Show,Portlandia,United States,2019-09-25,2018,TV-14,8 Seasons,TV Comedies
s4915,TV Show,Pose,United States,2020-06-11,2019,TV-MA,2 Seasons,TV Dramas
s4919,TV Show,Possessed,South Korea,2019-04-04,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows"
s4924,TV Show,Powder,India,2018-02-15,2010,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s4925,TV Show,Power Battle Watch Car,,2017-06-01,2016,TV-Y7,1 Season,"Kids' TV, Korean TV Shows"
s4927,TV Show,Power Players,"United States, France",2020-08-01,2020,TV-Y7,2 Seasons,Kids' TV
s4928,TV Show,Power Rangers Beast Morphers,United States,2020-10-15,2020,TV-Y7,2 Seasons,Kids' TV
s4929,TV Show,Power Rangers Dino Charge,United States,2015-12-02,2015,TV-Y7,1 Season,Kids' TV
s4930,TV Show,Power Rangers Dino Super Charge,,2016-10-15,2016,TV-Y7,1 Season,Kids' TV
s4931,TV Show,Power Rangers Dino Thunder,United States,2016-01-01,2004,TV-Y7,1 Season,Kids' TV
s4932,TV Show,Power Rangers in Space,"United States, France, Japan",2016-01-01,1998,TV-Y7,1 Season,Kids' TV
s4933,TV Show,Power Rangers Jungle Fury,United States,2016-01-01,2008,TV-Y7,1 Season,Kids' TV
s4934,TV Show,Power Rangers Lightspeed Rescue,"France, Japan, United States",2016-01-01,2000,TV-Y7,1 Season,Kids' TV
s4935,TV Show,Power Rangers Lost Galaxy,"United States, France, Japan",2016-01-01,1999,TV-Y7,1 Season,Kids' TV
s4936,TV Show,Power Rangers Mystic Force,United States,2016-01-01,2006,TV-Y7,1 Season,Kids' TV
s4937,TV Show,Power Rangers Ninja Steel,United States,2018-10-15,2018,TV-Y7,2 Seasons,Kids' TV
s4938,TV Show,Power Rangers Ninja Storm,"United States, New Zealand",2016-01-01,2003,TV-Y7,1 Season,Kids' TV
s4939,TV Show,Power Rangers Operation Overdrive,"United States, New Zealand, Japan",2016-01-01,2007,TV-Y7,1 Season,Kids' TV
s4940,TV Show,Power Rangers RPM,United States,2016-01-01,2009,TV-Y7,1 Season,Kids' TV
s4941,TV Show,Power Rangers S.P.D.,"United States, New Zealand",2016-01-01,2005,TV-Y7,1 Season,Kids' TV
s4942,TV Show,Power Rangers Samurai,United States,2016-01-01,2011,TV-Y7,1 Season,Kids' TV
s4946,TV Show,Power Rangers Super Megaforce,,2016-01-01,2014,TV-Y7,1 Season,Kids' TV
s4948,TV Show,Power Rangers Super Samurai,,2016-01-01,2012,TV-Y7,1 Season,Kids' TV
s4951,TV Show,Power Rangers Time Force,United States,2016-01-01,2001,TV-Y7,1 Season,Kids' TV
s4952,TV Show,Power Rangers Turbo,"United States, France, Japan",2016-01-01,1997,TV-Y7,1 Season,Kids' TV
s4953,TV Show,Power Rangers Wild Force,"United States, Netherlands, Japan, France",2016-01-01,2002,TV-Y7,1 Season,Kids' TV
s4954,TV Show,Power Rangers Zeo,"United States, France, Japan",2016-01-01,1996,TV-Y7,1 Season,Kids' TV
s4955,TV Show,Power Rangers: Megaforce,United States,2016-01-01,2013,TV-Y7,1 Season,Kids' TV
s4960,TV Show,Prank Encounters,United States,2019-10-25,2019,TV-MA,1 Season,"Reality TV, TV Comedies, TV Horror"
s4965,TV Show,President,South Korea,2017-04-28,2010,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas"
s4966,TV Show,Pretend It’s a City,United States,2021-01-08,2021,TV-14,1 Season,Docuseries
s4968,TV Show,Pretty Man,,2018-08-08,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s4973,TV Show,Prince Jai Aur Dumdaar Viru,,2020-10-18,2017,TV-Y,1 Season,"Kids' TV, TV Comedies"
s4974,TV Show,Prince of Peoria,United States,2019-05-20,2019,TV-G,2 Seasons,"Kids' TV, TV Comedies"
s4978,TV Show,Prison Playbook,South Korea,2018-01-24,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies"
s4980,TV Show,Private Lives,South Korea,2020-10-08,2020,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s4981,TV Show,Private Practice,United States,2019-12-22,2012,TV-14,6 Seasons,"TV Comedies, TV Dramas"
s4984,TV Show,Prohibition: A Film by Ken Burns and Lynn Novick,United States,2017-02-22,2011,TV-PG,1 Season,"Crime TV Shows, Docuseries"
s4986,TV Show,Project Mc²,United States,2017-11-07,2017,TV-G,6 Seasons,Kids' TV
s4989,TV Show,Project S The Series,Thailand,2018-10-19,2017,TV-MA,4 Seasons,"International TV Shows, TV Dramas, Teen TV Shows"
s4993,TV Show,Psiconautas,Argentina,2018-04-15,2016,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies"
s4996,TV Show,Pucca: Love Recipe,,2019-12-31,2018,TV-Y7,1 Season,"Kids' TV, Korean TV Shows"
s4997,TV Show,Puella Magi Madoka Magica,Japan,2019-06-15,2011,TV-14,1 Season,"Anime Series, International TV Shows"
s4998,TV Show,Puerta 7,Argentina,2020-02-21,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s5000,TV Show,Puffin Rock,Ireland,2016-08-17,2016,TV-Y,2 Seasons,Kids' TV
s5005,TV Show,Pup Academy,United States,2020-12-15,2020,TV-Y,2 Seasons,"Kids' TV, TV Comedies"
s5014,TV Show,Put Your Head on My Shoulder,China,2019-11-11,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows"
s5018,TV Show,Pyaar Tune Kya Kiya,India,2017-06-01,2014,TV-14,3 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas"
s5022,TV Show,QB1: Beyond the Lights,United States,2021-01-04,2019,TV-14,1 Season,Docuseries
s5024,TV Show,Qin Empire: Alliance,China,2017-07-07,2012,TV-14,1 Season,"International TV Shows, TV Dramas"
s5027,TV Show,Qué pena tu serie,United States,2016-11-04,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s5028,TV Show,Quantico,United States,2018-09-02,2018,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
s5032,TV Show,Queen of No Marriage,Taiwan,2016-08-01,2009,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
s5034,TV Show,Queen of the South,"United States, Mexico, Spain, Malta",2020-06-06,2018,TV-MA,4 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
s5035,TV Show,Queen Sono,South Africa,2020-02-28,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas"
s5036,TV Show,Queens of Comedy,,2018-05-01,2017,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies"
s5037,TV Show,Queens vs. Kings,,2018-10-25,2018,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies"
s5038,TV Show,Queer Eye,United States,2020-06-05,2020,TV-14,5 Seasons,Reality TV
s5039,TV Show,Queer Eye: We're in Japan!,"United States, Japan",2019-11-01,2019,TV-14,1 Season,"International TV Shows, Reality TV"
s5041,TV Show,Quicksand,Sweden,2019-04-05,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s5045,TV Show,Qurious Como,,2020-10-03,2017,TV-Y,1 Season,Kids' TV
s5050,TV Show,Rab Se Sohna Isshq,,2017-06-01,2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s5051,TV Show,Rabbids Invasion,France,2019-07-01,2018,TV-Y7,1 Season,"Kids' TV, TV Comedies"
s5067,TV Show,Ragnarok,"Norway, Denmark",2020-01-31,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas"
s5073,TV Show,Rainbow Ruby,"South Korea, Canada, United States, China",2019-12-31,2016,TV-Y,1 Season,Kids' TV
s5075,TV Show,Raising Dion,United States,2019-10-04,2019,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Dramas"
s5080,TV Show,Raja Rasoi Aur Anya Kahaniyan,India,2018-07-05,2014,TV-G,1 Season,"Docuseries, International TV Shows"
s5083,TV Show,Rake,Australia,2018-10-16,2018,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, TV Comedies"
s5092,TV Show,Ramayan,India,2018-04-01,2012,TV-14,1 Season,"International TV Shows, TV Dramas"
s5102,TV Show,Rapture,United States,2018-03-30,2018,TV-MA,1 Season,Docuseries
s5103,TV Show,Ratched,United States,2020-09-18,2020,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries"
s5110,TV Show,Razia Sultan,India,2017-04-01,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s5111,TV Show,Re:Mind,Japan,2018-02-15,2017,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries"
s5112,TV Show,REA(L)OVE,Japan,2018-04-27,2018,TV-MA,1 Season,"International TV Shows, Reality TV, Romantic TV Shows"
s5118,TV Show,Real Rob,United States,2017-09-29,2017,TV-MA,2 Seasons,TV Comedies
s5120,TV Show,Reality of Dream,,2018-07-31,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s5121,TV Show,Reality Z,Brazil,2020-06-10,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries"
s5124,TV Show,Rebelde,Mexico,2017-12-31,2004,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s5125,TV Show,Rebellion,Ireland,2020-06-27,2016,TV-MA,1 Season,"International TV Shows, TV Dramas"
s5127,TV Show,Reboot: The Guardian Code,Canada,2018-09-28,2018,TV-Y7,2 Seasons,Kids' TV
s5129,TV Show,Reckoning,"Australia, United States",2020-05-01,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries"
s5130,TV Show,Record of Grancrest War,Japan,2019-07-01,2018,TV-MA,1 Season,Anime Series
s5131,TV Show,Record of Youth,South Korea,2020-09-08,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
s5133,TV Show,Rectify,United States,2017-03-04,2016,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
s5138,TV Show,Red vs. Blue,United States,,2015,NR,13 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy"
s5140,TV Show,Refresh Man,Taiwan,2016-12-01,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
s5144,TV Show,Reggie Yates Outside Man,United Kingdom,2017-12-15,2017,TV-MA,2 Seasons,"British TV Shows, Docuseries, International TV Shows"
s5145,TV Show,Regiment Diaries,India,2020-12-26,2020,TV-PG,2 Seasons,"Docuseries, International TV Shows"
s5147,TV Show,Reign,United States,2017-09-05,2017,TV-14,4 Seasons,TV Dramas
s5162,TV Show,Reply 1988,South Korea,2020-01-01,2015,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s5163,TV Show,Reply 1994,South Korea,2019-08-08,2014,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s5164,TV Show,Reply 1997,South Korea,2019-08-08,2012,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s5165,TV Show,Republic of Doyle,Canada,2020-05-28,2014,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas"
s5166,TV Show,Requiem,United Kingdom,2018-03-23,2018,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Dramas"
s5170,TV Show,Restaurants on the Edge,Canada,2020-05-08,2020,TV-14,2 Seasons,"International TV Shows, Reality TV"
s5174,TV Show,Resurrection: Ertugrul,Turkey,2019-09-24,2018,TV-14,5 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas"
s5176,TV Show,Retribution,United Kingdom,2018-01-30,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows"
s5180,TV Show,Revenge,,2019-05-02,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s5185,TV Show,Revisions,Japan,2019-05-14,2018,TV-14,1 Season,"Anime Series, International TV Shows"
s5187,TV Show,Revolting Rhymes,United Kingdom,2018-02-01,2017,TV-PG,1 Season,"British TV Shows, Kids' TV"
s5188,TV Show,Revolutionary Love,South Korea,2020-06-01,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s5191,TV Show,Rhyme Time Town,,2020-06-19,2020,TV-Y,1 Season,Kids' TV
s5192,TV Show,Rhyme Time Town Singalongs,United States,2020-12-22,2020,TV-Y,1 Season,Kids' TV
s5194,TV Show,Rhythm + Flow,United States,2019-10-09,2019,TV-MA,1 Season,Reality TV
s5195,TV Show,"Rica, Famosa, Latina",United States,2019-04-26,2016,TV-MA,4 Seasons,"International TV Shows, Reality TV, Spanish-Language TV Shows"
s5202,TV Show,Richie Rich,United States,2015-05-22,2015,TV-G,2 Seasons,"Kids' TV, TV Comedies"
s5205,TV Show,RIDE ON TIME,,2020-08-13,2019,TV-PG,2 Seasons,"Docuseries, International TV Shows"
s5209,TV Show,Rilakkuma and Kaoru,"Japan, United States",2019-04-19,2019,TV-PG,1 Season,"Anime Series, International TV Shows"
s5211,TV Show,Rimba Racer,Malaysia,2019-04-05,2017,TV-PG,1 Season,Kids' TV
s5216,TV Show,Ripper Street,"United Kingdom, Ireland",2017-09-08,2017,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, TV Dramas"
